id,speed
1873,35.091335
1874,47.258877
1875,47.093513
1876,46.450317
1877,44.95294
1878,23.53485
1879,20.885815
1880,12.39705
1881,48.754322
1882,49.5942
1883,48.4201
1884,48.658283
1885,19.266474
1886,24.239477
1887,20.871202
1888,19.62593
1889,21.246103
1890,48.568302
1891,18.461693
1892,24.993938
1893,24.834692
1894,21.04313
1895,14.294215
1896,47.713306
1897,48.352203
1898,19.464357
1899,19.557255
1900,13.528865
1901,24.475676
1902,38.419132
1903,48.880375
1904,46.182102
1905,15.825723
1906,19.822083
1907,18.622585
1908,20.012495
1909,15.85371
1910,23.77427
1911,47.487926
1912,46.622547
1913,27.923958
1914,24.784449
1915,27.936436
1916,21.869478
1917,21.815151
1918,34.78388
1919,43.847675
1920,40.284626
1921,47.92718
1922,43.10495
1923,39.531536
1924,39.99677
1925,41.9914
1926,44.256454
1927,43.893272
1928,43.457596
1929,46.867672
1930,32.63484
1931,15.817465
1932,22.417828
1933,20.157166
1934,19.654501
1935,20.476013
1936,45.590134
1937,40.93609
1938,42.701164
1939,47.26562
1940,46.681015
1941,45.3741
1942,32.56648
1943,15.398393
1944,26.73323
1945,23.726828
1946,15.375954
1947,23.068792
1948,41.671246
1949,38.724495
1950,48.654343
1951,46.245323
1952,44.43079
1953,29.966412
1954,16.693869
1955,17.222515
1956,20.808071
1957,16.805847
1958,13.095323
1959,39.247402
1960,46.683853
1961,47.727016
1962,46.831337
1963,47.526394
1964,44.32797
1965,22.612764
1966,19.828285
1967,43.49802
1968,41.79441
1969,48.394188
1970,44.150578
1971,13.750641
1972,16.983196
1973,18.036556
1974,16.313263
1975,12.297822
1976,21.614908
1977,39.971733
1978,47.378593
1979,46.85922
1980,47.385643
1981,45.761955
1982,41.84216
1983,25.581842
1984,22.287224
1985,22.047941
1986,20.333452
1987,19.147863
1988,37.125515
1989,43.909966
1990,46.819912
1991,46.693123
1992,46.35631
1993,41.672844
1994,38.662792
1995,38.8815
1996,40.279575
1997,40.694557
1998,46.95311
1999,30.068548
2000,20.969849
2001,21.792068
2002,22.676394
2003,17.073172
2004,24.335232
2005,44.74908
2006,44.27509
2007,48.030094
2008,14.716297
2009,17.003824
2010,21.99745
2011,17.654968
2012,14.108401
2013,15.625841
2014,20.728846
2015,17.597422
2016,19.190035
2017,13.706066
2018,36.580875
2019,38.806343
2020,42.72444
2021,47.58476
2022,47.384556
2023,47.25792
2024,21.975954
2025,19.56411
2026,20.775303
2027,20.432774
2028,16.432781
2029,42.530144
2030,35.876366
2031,40.180202
2032,46.845444
2033,44.1951
2034,18.629637
2035,16.758453
2036,14.788075
2037,17.554966
2038,9.87326
2039,47.49466
2040,46.95924
2041,47.485664
2042,27.53507
2043,25.348656
2044,20.179916
2045,20.263525
2046,42.725895
2047,40.154243
2048,35.77987
2049,42.049984
2050,38.470333
2051,44.938217
2052,34.99497
2053,47.24876
2054,47.40137
2055,45.03214
2056,17.526035
2057,22.738092
2058,21.405273
2059,19.35439
2060,22.458025
2061,17.362823
2062,13.232636
2063,47.045574
2064,47.95231
2065,46.6326
2066,17.054718
2067,21.90329
2068,17.56922
2069,21.031012
2070,12.626455
2071,36.494358
2072,38.63792
2073,41.44198
2074,48.51574
2075,29.946823
2076,14.389859
2077,17.135223
2078,16.8288
2079,20.420456
2080,21.819477
2081,36.4462
2082,46.95306
2083,46.02819
2084,44.083954
2085,13.201168
2086,21.458382
2087,17.509033
2088,21.062433
2089,41.267555
2090,38.678173
2091,47.876667
2092,47.335644
2093,48.337
2094,44.260906
2095,13.956942
2096,17.84966
2097,14.260229
2098,15.993604
2099,16.646248
2100,12.763322
2101,38.66888
2102,44.876705
2103,47.301834
2104,46.561413
2105,45.823174
2106,25.87212
2107,23.64063
2108,22.867027
2109,22.492313
2110,19.240402
2111,22.88422
2112,21.789652
2113,33.004845
2114,44.844345
2115,46.96599
2116,46.57345
2117,43.689137
2118,43.42324
2119,39.786358
2120,40.492577
2121,41.30249
2122,42.60603
2123,42.08411
2124,35.127922
2125,34.419876
2126,47.391438
2127,47.88682
2128,47.180943
2129,46.557037
2130,44.80974
2131,17.205172
2132,23.420341
2133,21.119497
2134,19.176868
2135,20.638514
2136,19.287905
2137,10.991436
2138,47.60639
2139,48.33288
2140,18.27295
2141,17.41293
2142,38.28444
2143,48.378815
2144,47.91143
2145,44.321568
2146,12.846594
2147,20.64946
2148,16.056795
2149,14.901911
2150,20.713808
2151,38.539223
2152,40.62793
2153,47.582836
2154,47.416924
2155,46.016106
2156,13.001911
2157,14.75074
2158,20.410212
2159,16.512953
2160,15.475019
2161,9.475822
2162,33.14805
2163,37.66366
2164,47.138294
2165,31.106981
2166,14.2619915
2167,14.961003
2168,19.626686
2169,20.60175
2170,18.239786
2171,18.619856
2172,16.73291
2173,10.430446
2174,42.530075
2175,34.111626
2176,36.064907
2177,46.08031
2178,47.997646
2179,48.53041
2180,21.24069
2181,18.97742
2182,23.593838
2183,21.850817
2184,20.696226
2185,32.171623
2186,37.403145
2187,32.92811
2188,47.123234
2189,47.058353
2190,47.053635
2191,46.418133
2192,46.138382
2193,42.223454
2194,38.66353
2195,41.382736
2196,39.587112
2197,39.362244
2198,38.181084
2199,36.991436
2200,33.532375
2201,35.37002
2202,47.467796
2203,46.655506
2204,46.0316
2205,15.368371
2206,20.946716
2207,11.976741
2208,38.37852
2209,42.508778
2210,46.09834
2211,44.40359
2212,25.172935
2213,19.079878
2214,20.144882
2215,17.845634
2216,9.492615
2217,20.728828
2218,40.58397
2219,47.05942
2220,47.623688
2221,46.739216
2222,46.079704
2223,44.32768
2224,13.526737
2225,15.219805
2226,13.643335
2227,14.797034
2228,8.857593
2229,8.067652
2230,23.072474
2231,43.407524
2232,47.51184
2233,48.215115
2234,47.699703
2235,47.06274
2236,44.461723
2237,14.7117605
2238,19.86421
2239,26.59009
2240,17.046623
2241,24.336884
2242,36.133224
2243,46.84117
2244,48.717644
2245,47.635868
2246,48.25987
2247,47.198822
2248,45.67751
2249,32.208206
2250,14.853424
2251,21.592484
2252,20.264076
2253,15.616058
2254,17.547935
2255,15.53598
2256,8.004526
2257,16.612152
2258,30.039055
2259,36.47316
2260,46.82185
2261,47.857105
2262,46.91693
2263,25.090624
2264,16.67258
2265,19.483055
2266,36.823895
2267,46.988506
2268,44.915405
2269,42.73271
2270,42.16689
2271,42.279762
2272,40.44156
2273,42.23207
2274,42.41133
2275,43.695873
2276,38.061535
2277,36.528625
2278,47.236057
2279,46.93799
2280,47.472847
2281,46.751
2282,25.883764
2283,24.346684
2284,25.269049
2285,21.715715
2286,23.03731
2287,21.20471
2288,12.027764
2289,42.01606
2290,46.737232
2291,24.279053
2292,13.716386
2293,15.914743
2294,19.052727
2295,16.753489
2296,16.171
2297,44.432056
2298,40.022953
2299,48.436108
2300,47.23339
2301,20.203222
2302,18.264925
2303,15.3257
2304,17.034042
2305,9.243657
2306,7.198398
2307,36.974445
2308,41.96597
2309,48.347824
2310,47.420616
2311,48.007072
2312,47.29398
2313,44.64523
2314,24.42179
2315,47.70229
2316,48.404278
2317,46.657837
2318,23.845358
2319,14.392343
2320,21.228895
2321,21.441805
2322,17.893919
2323,9.976565
2324,18.547836
2325,34.889446
2326,47.56598
2327,48.092403
2328,47.842793
2329,47.332382
2330,46.525467
2331,41.88213
2332,25.788282
2333,23.5665
2334,18.262365
2335,19.7252
2336,18.345486
2337,39.356586
2338,33.098965
2339,35.16898
2340,46.973766
2341,39.820225
2342,40.483807
2343,41.652924
2344,40.67024
2345,43.97443
2346,46.929047
2347,47.184635
2348,15.748358
2349,24.389576
2350,23.115679
2351,19.458426
2352,22.862453
2353,41.646812
2354,47.105675
2355,48.09433
2356,46.98919
2357,44.175915
2358,16.30325
2359,21.359505
2360,18.300217
2361,16.689734
2362,18.787453
2363,12.381706
2364,10.301161
2365,36.65374
2366,47.28026
2367,47.860573
2368,47.25659
2369,44.109417
2370,24.255638
2371,16.480473
2372,34.791718
2373,43.89147
2374,48.103058
2375,47.324837
2376,13.2554655
2377,22.208681
2378,18.949509
2379,16.309662
2380,8.583986
2381,35.859543
2382,40.471054
2383,47.64493
2384,47.03061
2385,44.380264
2386,12.796948
2387,19.525953
2388,17.546263
2389,34.38431
2390,46.21921
2391,48.63808
2392,48.010704
2393,26.366278
2394,25.17042
2395,20.080168
2396,22.866966
2397,20.687735
2398,46.878395
2399,47.01676
2400,46.836372
2401,17.473085
2402,15.94679
2403,16.508135
2404,30.651384
2405,44.114285
2406,46.40611
2407,48.52881
2408,36.76963
2409,49.969692
2410,48.66923
2411,28.099808
2412,20.235909
2413,26.821154
2414,21.839144
2415,21.6444
2416,13.451297
2417,41.422062
2418,48.30634
2419,47.289707
2420,22.251602
2421,20.056826
2422,47.778927
2423,46.579895
2424,12.352604
2425,14.6138315
2426,15.963616
2427,17.957388
2428,14.932881
2429,16.477962
2430,6.931443
2431,5.0847836
2432,38.043766
2433,48.18674
2434,47.51894
2435,24.379425
2436,15.476803
2437,21.842733
2438,21.46557
2439,17.9779
2440,13.258211
2441,37.453552
2442,47.93997
2443,47.53
2444,46.383602
2445,44.41495
2446,15.011925
2447,20.06648
2448,19.989672
2449,16.750456
2450,12.815357
2451,16.277365
2452,48.50177
2453,41.94749
2454,26.661528
2455,23.866661
2456,17.470667
2457,36.017147
2458,30.553432
2459,46.82869
2460,45.15911
2461,37.9609
2462,40.415295
2463,41.477985
2464,37.21506
2465,34.262062
2466,40.030724
2467,40.65668
2468,43.02488
2469,47.76896
2470,48.580193
2471,47.64814
2472,46.75704
2473,25.82153
2474,15.539385
2475,17.582285
2476,23.879414
2477,21.441704
2478,21.851576
2479,13.659388
2480,10.839003
2481,44.43341
2482,43.03075
2483,47.930603
2484,48.29387
2485,47.980675
2486,47.3616
2487,31.482178
2488,33.955246
2489,36.12486
2490,28.563293
2491,28.995613
2492,30.96374
2493,21.842941
2494,43.26141
2495,38.813454
2496,47.830437
2497,46.99072
2498,47.498512
2499,46.197426
2500,43.7562
2501,20.474451
2502,16.500734
2503,18.052881
2504,8.788448
2505,19.202118
2506,41.34352
2507,48.519634
2508,48.340893
2509,47.70393
2510,45.02462
2511,14.1122675
2512,21.946802
2513,19.277601
2514,19.337801
2515,21.279802
2516,17.412716
2517,35.08147
2518,35.73209
2519,15.628128
2520,20.639074
2521,17.349493
2522,17.529583
2523,11.092119
2524,9.4653225
2525,19.827478
2526,34.95273
2527,44.1937
2528,46.576336
2529,48.275944
2530,48.851944
2531,22.400883
2532,23.50384
2533,19.449085
2534,22.97813
2535,32.024643
2536,41.86752
2537,44.170784
2538,44.02102
2539,42.547443
2540,37.939777
2541,39.85455
2542,40.69531
2543,43.79338
2544,46.047253
2545,48.59683
2546,47.70916
2547,46.64072
2548,38.047543
2549,32.288216
2550,29.886559
2551,26.850851
2552,21.987465
2553,31.86891
2554,44.22154
2555,44.988174
2556,48.057404
2557,49.38132
2558,48.547516
2559,48.562885
2560,45.589336
2561,27.422796
2562,15.990105
2563,19.064007
2564,25.322924
2565,18.490778
2566,15.685246
2567,40.52814
2568,47.665886
2569,44.519382
2570,16.277405
2571,23.043879
2572,19.102484
2573,14.200541
2574,11.639556
2575,48.578377
2576,24.631891
2577,13.253878
2578,10.5705
2579,43.343456
2580,41.625843
2581,47.743126
2582,47.991882
2583,47.286366
2584,47.040226
2585,45.004303
2586,16.0126
2587,21.270653
2588,18.721033
2589,19.997967
2590,17.101564
2591,43.29788
2592,34.910854
2593,44.246506
2594,46.901154
2595,46.09424
2596,23.933014
2597,24.41225
2598,24.69621
2599,21.482103
2600,20.345234
2601,19.659252
2602,18.80781
2603,40.179977
2604,47.786823
2605,47.505245
2606,46.469555
2607,42.6075
2608,41.02777
2609,42.244728
2610,42.73326
2611,41.538467
2612,38.917988
2613,45.45908
2614,36.781757
2615,46.114834
2616,48.167496
2617,45.879585
2618,25.971468
2619,15.890503
2620,19.085123
2621,25.598288
2622,22.864553
2623,20.525005
2624,21.61562
2625,21.511662
2626,41.86275
2627,47.724945
2628,48.161724
2629,47.26846
2630,25.174105
2631,23.463934
2632,18.566345
2633,20.256287
2634,18.731813
2635,38.663174
2636,45.44039
2637,40.51297
2638,44.932602
2639,47.242954
2640,47.99854
2641,46.696945
2642,23.691189
2643,14.877813
2644,16.950417
2645,14.518429
2646,16.718788
2647,14.738225
2648,7.312654
2649,44.16697
2650,47.366455
2651,47.280815
2652,47.9324
2653,47.15418
2654,24.276564
2655,15.602512
2656,20.40793
2657,17.337738
2658,22.434597
2659,44.39923
2660,36.69505
2661,47.707718
2662,48.86244
2663,47.271492
2664,47.025352
2665,24.586697
2666,13.044883
2667,20.042215
2668,16.274261
2669,17.762726
2670,19.530361
2671,44.121696
2672,34.498367
2673,20.26164
2674,22.129583
2675,21.6922
2676,30.85956
2677,35.116753
2678,36.057037
2679,47.306305
2680,47.213306
2681,46.042294
2682,44.017616
2683,39.515797
2684,41.052605
2685,40.26427
2686,48.09362
2687,46.617546
2688,46.443855
2689,44.678833
2690,24.243011
2691,15.553178
2692,20.155529
2693,12.942962
2694,40.722076
2695,46.116207
2696,44.44011
2697,48.3785
2698,48.059338
2699,45.184357
2700,8.701694
2701,13.356402
2702,12.52978
2703,14.298912
2704,40.063854
2705,44.262466
2706,48.37557
2707,45.43816
2708,32.232964
2709,39.57184
2710,25.691376
2711,28.205875
2712,26.858406
2713,27.70933
2714,20.8137
2715,46.861847
2716,47.216007
2717,47.203003
2718,24.288593
2719,15.6914015
2720,22.09653
2721,17.7327
2722,19.683014
2723,16.571688
2724,11.669251
2725,22.44834
2726,37.97945
2727,48.41444
2728,48.788605
2729,45.208588
2730,20.949398
2731,16.756006
2732,11.015171
2733,21.481499
2734,36.465603
2735,47.21923
2736,49.08436
2737,49.013012
2738,49.406204
2739,48.78823
2740,42.84549
2741,26.74646
2742,20.932247
2743,19.361052
2744,22.473864
2745,20.047344
2746,19.826412
2747,36.494617
2748,47.676193
2749,47.51887
2750,46.326057
2751,44.319725
2752,42.44205
2753,38.978672
2754,40.95885
2755,38.28724
2756,35.496998
2757,47.842728
2758,47.370922
2759,47.244183
2760,22.763308
2761,18.265043
2762,17.878626
2763,13.011475
2764,23.350716
2765,41.339264
2766,44.88848
2767,48.179398
2768,48.689125
2769,47.39453
2770,45.556732
2771,14.116676
2772,21.89275
2773,21.19366
2774,18.264482
2775,21.263027
2776,37.208473
2777,43.340904
2778,41.92593
2779,48.303825
2780,47.84005
2781,48.363586
2782,47.869625
2783,44.75384
2784,24.241297
2785,13.081516
2786,20.399317
2787,15.783818
2788,15.481328
2789,8.859915
2790,20.76718
2791,37.143764
2792,45.95484
2793,41.501205
2794,44.981205
2795,48.663486
2796,47.408806
2797,15.734278
2798,21.2075
2799,20.870293
2800,17.55814
2801,17.377588
2802,19.334967
2803,16.765104
2804,20.882042
2805,36.008728
2806,47.83311
2807,49.056606
2808,48.05351
2809,25.949253
2810,15.694479
2811,20.788782
2812,16.195488
2813,14.7920265
2814,20.218605
2815,45.509598
2816,38.35305
2817,47.481167
2818,23.355627
2819,24.607069
2820,22.618355
2821,20.360031
2822,33.275425
2823,40.429794
2824,35.146404
2825,42.759205
2826,45.43488
2827,45.616596
2828,45.441845
2829,42.47523
2830,35.893173
2831,36.354816
2832,38.88439
2833,38.03503
2834,38.86943
2835,35.242393
2836,36.648335
2837,47.24471
2838,46.915596
2839,14.178525
2840,21.998205
2841,21.200512
2842,20.301912
2843,18.484549
2844,18.992283
2845,13.695715
2846,39.36826
2847,44.47119
2848,48.102356
2849,47.66914
2850,48.443233
2851,47.807953
2852,47.260242
2853,45.390648
2854,18.074102
2855,18.299719
2856,43.55501
2857,35.815086
2858,39.72403
2859,49.199295
2860,23.835018
2861,12.634087
2862,14.8945875
2863,19.142975
2864,18.293518
2865,8.737978
2866,20.69087
2867,36.709167
2868,43.071465
2869,35.851597
2870,22.533783
2871,19.564726
2872,19.393358
2873,14.546249
2874,12.275413
2875,39.69153
2876,48.020565
2877,49.46724
2878,48.491253
2879,49.07287
2880,25.904041
2881,16.112942
2882,19.340117
2883,19.86902
2884,18.036526
2885,13.48125
2886,11.518179
2887,45.64026
2888,39.751698
2889,47.858387
2890,47.25151
2891,46.460384
2892,41.767765
2893,22.232872
2894,21.483345
2895,21.526657
2896,20.72623
2897,19.696716
2898,29.964415
2899,41.91243
2900,34.985394
2901,47.526432
2902,46.97822
2903,39.5857
2904,38.230827
2905,41.348156
2906,43.321697
2907,40.812244
2908,42.292744
2909,38.130333
2910,37.28389
2911,47.309296
2912,47.18172
2913,26.466307
2914,16.387743
2915,25.911982
2916,23.583214
2917,23.887178
2918,40.095
2919,44.493683
2920,47.445232
2921,48.077675
2922,47.27657
2923,21.630886
2924,18.636244
2925,19.852802
2926,15.704078
2927,11.717208
2928,9.562346
2929,39.56579
2930,48.174225
2931,47.760803
2932,14.190323
2933,16.653685
2934,18.300873
2935,18.565393
2936,16.404146
2937,8.558273
2938,44.186794
2939,40.190693
2940,47.39776
2941,47.59291
2942,47.190033
2943,16.42662
2944,22.109514
2945,22.30927
2946,12.143642
2947,22.57277
2948,43.19827
2949,35.407593
2950,40.12383
2951,48.48381
2952,45.346767
2953,25.060991
2954,15.998491
2955,21.615095
2956,19.357077
2957,16.746206
2958,17.6244
2959,21.149736
2960,42.469425
2961,35.064133
2962,45.967064
2963,48.48702
2964,42.374348
2965,26.753765
2966,24.460972
2967,24.868853
2968,24.812881
2969,22.323013
2970,20.71316
2971,31.990616
2972,43.95394
2973,46.98844
2974,46.705883
2975,43.45931
2976,39.39071
2977,34.48597
2978,47.79667
2979,22.513819
2980,19.919294
2981,18.136477
2982,19.26904
2983,14.54666
2984,11.715276
2985,47.127197
2986,47.834805
2987,47.058292
2988,47.318924
2989,44.95845
2990,14.335174
2991,16.949162
2992,22.673115
2993,21.897207
2994,18.227442
2995,12.286655
2996,20.30306
2997,45.596573
2998,44.539547
2999,49.01122
3000,47.705276
3001,47.355484
3002,21.995102
3003,17.26297
3004,15.979658
3005,8.422302
3006,40.86513
3007,44.87017
3008,46.99583
3009,44.982918
3010,19.557074
3011,19.329123
3012,23.153229
3013,38.748787
3014,43.281364
3015,34.156784
3016,48.77756
3017,24.695213
3018,21.047127
3019,17.379194
3020,15.445998
3021,9.555258
3022,20.797537
3023,32.734978
3024,45.798172
3025,41.30251
3026,19.7121
3027,17.027979
3028,21.35595
3029,20.975803
3030,20.519444
3031,34.657936
3032,44.20628
3033,46.88309
3034,46.584553
3035,47.124485
3036,43.690487
3037,39.43993
3038,38.63527
3039,39.795303
3040,39.629276
3041,39.396366
3042,35.83759
3043,43.83937
3044,43.973083
3045,46.60234
3046,46.64514
3047,47.263798
3048,44.55901
3049,14.415651
3050,23.443213
3051,20.862482
3052,20.626139
3053,18.351858
3054,19.345358
3055,14.132669
3056,46.962242
3057,47.899845
3058,48.52817
3059,47.748444
3060,48.41578
3061,17.109406
3062,21.968143
3063,18.586227
3064,16.920475
3065,18.640852
3066,15.8980875
3067,9.679911
3068,43.334312
3069,39.35397
3070,48.87311
3071,48.191856
3072,47.708733
3073,47.325855
3074,24.628693
3075,21.28806
3076,21.09604
3077,16.429508
3078,16.59668
3079,17.407988
3080,8.036854
3081,35.336666
3082,43.78538
3083,43.2205
3084,48.603676
3085,47.717674
3086,47.907726
3087,24.332413
3088,15.625455
3089,21.509119
3090,21.3171
3091,16.752234
3092,18.655264
3093,14.41871
3094,37.01325
3095,36.06989
3096,49.027386
3097,47.078644
3098,24.609497
3099,20.117285
3100,20.235033
3101,16.552166
3102,17.055735
3103,17.085627
3104,8.822506
3105,36.614185
3106,36.854538
3107,47.258633
3108,48.503075
3109,47.539036
3110,23.733156
3111,20.17668
3112,17.261312
3113,20.782377
3114,32.983356
3115,36.14456
3116,46.072754
3117,46.02372
3118,42.731148
3119,38.199703
3120,37.374504
3121,38.086113
3122,38.806404
3123,40.751907
3124,38.43986
3125,34.42336
3126,38.063526
3127,36.306522
3128,44.311913
3129,47.178097
3130,47.596973
3131,46.68866
3132,46.62136
3133,25.01748
3134,15.350051
3135,16.9084
3136,23.436253
3137,23.052563
3138,17.709143
3139,10.9878025
3140,46.97743
3141,23.242685
3142,17.071852
3143,15.01707
3144,10.43857
3145,8.813567
3146,47.225365
3147,48.615623
3148,46.618534
3149,44.326633
3150,13.211199
3151,8.465538
3152,34.332073
3153,44.173027
3154,48.006577
3155,47.42416
3156,13.51056
3157,20.87369
3158,16.693047
3159,17.677944
3160,15.38075
3161,46.809452
3162,46.132652
3163,26.586245
3164,15.35829
3165,20.209295
3166,15.990851
3167,17.314888
3168,16.542429
3169,9.514993
3170,20.718157
3171,36.298794
3172,48.5241
3173,48.99476
3174,48.882404
3175,25.924839
3176,22.7804
3177,19.605188
3178,17.913822
3179,15.040953
3180,17.677073
3181,20.830702
3182,20.747234
3183,43.204502
3184,33.97514
3185,34.536503
3186,44.788467
3187,47.759094
3188,47.473484
3189,47.45212
3190,46.18816
3191,43.0887
3192,38.54491
3193,42.03022
3194,42.27144
3195,39.65656
3196,46.769463
3197,47.627663
3198,48.213764
3199,47.278805
3200,48.166264
3201,45.69685
3202,26.968212
3203,14.990175
3204,18.982147
3205,13.3591795
3206,10.139448
3207,38.88398
3208,43.097427
3209,37.23629
3210,48.73121
3211,47.56461
3212,48.197052
3213,47.395947
3214,45.301975
3215,16.203121
3216,20.542871
3217,14.577899
3218,39.876163
3219,39.14066
3220,43.5361
3221,48.91325
3222,47.500908
3223,47.976067
3224,19.690931
3225,22.338274
3226,18.450031
3227,9.964524
3228,36.537403
3229,38.793766
3230,44.087887
3231,48.49698
3232,47.360146
3233,48.077038
3234,46.961067
3235,20.419037
3236,17.071968
3237,15.705276
3238,17.94986
3239,9.498099
3240,21.39293
3241,43.147217
3242,48.786953
3243,48.671818
3244,25.596575
3245,12.839577
3246,15.705132
3247,21.336
3248,21.367655
3249,16.256498
3250,14.036355
3251,15.108837
3252,18.309458
3253,35.440456
3254,26.224825
3255,31.571127
3256,48.296932
3257,48.555088
3258,24.611238
3259,24.301933
3260,16.191648
3261,19.624416
3262,41.29327
3263,36.702106
3264,32.047756
3265,44.896626
3266,47.048244
3267,39.51543
3268,40.228672
3269,40.640842
3270,39.433765
3271,35.460052
3272,42.581673
3273,46.901966
3274,45.746685
3275,16.405022
3276,20.860468
3277,18.921513
3278,11.696279
3279,21.784895
3280,37.632736
3281,46.84843
3282,48.611275
3283,46.94825
3284,25.71984
3285,22.141829
3286,19.128338
3287,18.559282
3288,15.909568
3289,17.146946
3290,12.397924
3291,10.854266
3292,39.51534
3293,45.344845
3294,37.859028
3295,41.05149
3296,47.497246
3297,48.037533
3298,45.12414
3299,20.464478
3300,16.588732
3301,14.899842
3302,49.533573
3303,48.123188
3304,49.24481
3305,48.466587
3306,26.811535
3307,15.979873
3308,19.317528
3309,18.275854
3310,17.280714
3311,11.133747
3312,21.035538
3313,34.587955
3314,48.12254
3315,49.05251
3316,47.165382
3317,45.196926
3318,26.090414
3319,13.289601
3320,15.417752
3321,20.397402
3322,19.904873
3323,16.136927
3324,16.589773
3325,12.410924
3326,7.586087
3327,17.4475
3328,35.41638
3329,43.749535
3330,47.30904
3331,47.631313
3332,23.230526
3333,23.471624
3334,44.32375
3335,46.87595
3336,47.256428
3337,47.152576
3338,43.591198
3339,39.354794
3340,40.936577
3341,38.675636
3342,38.374645
3343,40.382416
3344,28.128641
3345,37.76928
3346,46.22692
3347,47.288315
3348,46.23125
3349,44.77687
3350,25.979826
3351,14.7465105
3352,20.048223
3353,16.730059
3354,11.719014
3355,20.52235
3356,36.801636
3357,43.29594
3358,46.967907
3359,48.294567
3360,25.933174
3361,22.401611
3362,21.847713
3363,15.985412
3364,11.168126
3365,21.74915
3366,38.98531
3367,47.81072
3368,45.92669
3369,27.019197
3370,16.172369
3371,37.915665
3372,43.051712
3373,47.07101
3374,48.765495
3375,48.015533
3376,47.64374
3377,26.369703
3378,14.612492
3379,17.028421
3380,21.631271
3381,17.729433
3382,16.679367
3383,16.229776
3384,6.243044
3385,17.170069
3386,32.749916
3387,47.630833
3388,26.952303
3389,21.353294
3390,7.9772534
3391,16.764874
3392,27.260542
3393,46.308655
3394,48.609
3395,48.411858
3396,46.73451
3397,30.267437
3398,31.328299
3399,21.184416
3400,20.931898
3401,23.190811
3402,25.12941
3403,29.410477
3404,27.22576
3405,44.086746
3406,47.56338
3407,47.236267
3408,46.992462
3409,46.11029
3410,46.127594
3411,40.943073
3412,39.258373
3413,40.698654
3414,35.267307
3415,46.87428
3416,45.571613
3417,20.397379
3418,25.90313
3419,22.726738
3420,19.244951
3421,14.252321
3422,13.232625
3423,41.687515
3424,48.82074
3425,49.229332
3426,48.768055
3427,44.739254
3428,33.96801
3429,36.362026
3430,33.91778
3431,27.585072
3432,27.769371
3433,22.397089
3434,21.96326
3435,34.038284
3436,42.162537
3437,48.273754
3438,50.870472
3439,48.523468
3440,48.14059
3441,30.691397
3442,26.049662
3443,25.823967
3444,20.902514
3445,19.739359
3446,32.679707
3447,42.649616
3448,48.885544
3449,47.775356
3450,48.649914
3451,48.01295
3452,45.877243
3453,36.390057
3454,26.122429
3455,20.846115
3456,21.391306
3457,18.362122
3458,13.101411
3459,45.446854
3460,49.272602
3461,49.086338
3462,48.22582
3463,47.7366
3464,21.368893
3465,19.367516
3466,19.87165
3467,19.81272
3468,12.002088
3469,36.905956
3470,48.79457
3471,49.77005
3472,27.416523
3473,22.835602
3474,22.813349
3475,24.238562
3476,36.448353
3477,41.70119
3478,37.21861
3479,44.479057
3480,47.14811
3481,47.40241
3482,46.90804
3483,47.06943
3484,46.58183
3485,47.93546
3486,43.700596
3487,44.264
3488,41.456425
3489,39.21646
3490,38.176624
3491,44.859814
3492,43.30243
3493,47.60037
3494,46.81769
3495,46.29114
3496,26.681753
3497,21.993738
3498,18.83401
3499,12.517017
3500,23.320518
3501,49.21886
3502,45.595924
3503,48.09811
